n_id,n_x,n_y,is_left_boundary,is_right_boundary
68,115.02710558897344,24.11517184714501,False,True
69,93.92822727003434,4.136499996121929,False,False
70,58.39899970057924,24.535349717726046,False,False
71,112.53917459699794,28.58640261880377,False,True
72,56.81872812683446,13.34878315459468,False,False
73,39.78827968110626,26.03362012357689,False,False
74,52.6693752366056,1.0806039940165213,False,False
75,99.15503090332294,44.808038591988335,False,False
76,16.82989067983329,27.70180717695247,False,False
77,13.029088936253226,33.61200465199058,False,False
78,33.748054060681,32.97113173459509,False,False
79,87.23935371442592,38.43237459588285,False,False
80,12.928913514707588,45.80059225688039,False,False
81,27.625678907385698,1.870627808808989,False,False
82,66.582296326978,18.546114193121937,False,False
83,99.57476917588959,40.412573603215094,False,False
84,38.05666713872584,47.644969753487246,False,False
85,34.910140576814236,25.752856461585726,False,False
86,30.715810868112328,46.802178502448164,False,False
87,19.752938109842177,2.2455309696164494,False,False
88,52.21164720036455,49.61877820279185,False,False
89,107.00127195058967,37.43040097284746,False,False
90,106.89509890542298,44.67233198489316,False,False
91,62.263003246373884,15.79645259153965,False,False
92,92.64149185331857,33.08306315838806,False,False
93,44.838927464845206,4.723333403075763,False,False
94,89.61475336188312,13.123025796143233,False,False
95,112.4175780640535,12.048528750284238,False,True
96,14.730951889378323,41.55563360624531,False,False
97,18.394117994939286,8.963415407886954,False,False
98,71.92593498250122,43.72810204187322,False,False
99,23.57215988574879,15.51618364500474,False,False
100,93.2885805889413,48.59132130304837,False,False
101,60.08894234428108,7.194875127562539,False,False
102,1.6723545249841854,11.482801499942763,True,False
103,15.818666134382525,33.88293368064287,False,False
104,14.619900555423735,25.31649658103165,False,False
105,83.31149227714637,29.05583046104512,False,False
106,23.973078199206913,40.206226309113134,False,False
107,85.8488555538962,36.94920019577709,False,False
108,15.72693018687759,6.187690182517231,False,False
109,111.30750612078091,19.87890969124703,False,True
110,36.11384301371277,24.429202267576667,False,False
111,79.5437055316299,47.781162852348494,False,False
112,34.3735472258466,46.24042146560136,False,False
113,2.983138966350758,27.759902116341234,True,False
114,76.07701340173021,5.294870187537665,False,False
115,16.840751647669517,20.95571596581519,False,False
116,115.94782945718181,29.802127661718643,False,True
117,111.96278659202535,40.21804578064854,False,True
118,56.08579218663498,39.23817246260937,False,False
119,2.1404140772385283,5.457199838286747,True,False
120,99.53143378592836,39.84085441625809,False,False
121,27.916889035972044,26.538479529952674,False,False
122,72.72189848400131,43.38694768880056,False,False
123,72.37285888064707,20.628578463684015,False,False
124,44.902085208861926,21.294104318675494,False,False
125,78.2317230695969,43.37453158761625,False,False
126,54.46762584915597,12.391978147567906,False,False
127,28.399483559709736,37.30071401217232,False,False
128,97.98825161086924,5.263903992706248,False,False
129,7.987062834621379,29.721683187822588,True,False
130,17.540789303123795,41.23320952281706,False,False
131,37.24016087088893,7.193596648557133,False,False
132,110.51645669849403,8.276586136763909,False,True
133,34.166409880552266,7.680669759602932,False,False
134,13.858807639842595,1.0574008168220017,False,False
135,6.6474490997112134,8.732073546792634,True,False
136,6.405831915261047,29.55719080554856,True,False
137,81.68574321594076,19.681522841601414,False,False
138,38.15893163424593,25.226311851111504,False,False
139,105.00059306815302,42.5565813411103,False,False
140,5.217007441535033,9.074920479826204,True,False
141,28.409384532527522,12.469378791610591,False,False
142,68.54791820913273,20.813121285159614,False,False
143,5.910494391311278,18.68070692297858,True,False
144,62.85035384611647,5.083595145185798,False,False
145,100.01502645462716,2.598093323255213,False,False
146,110.98102428216745,4.955657078993775,False,True
147,101.22899419173034,45.132657196380855,False,False
148,117.54848167039113,40.10129401367968,False,True
149,93.53730489255948,32.124163799777385,False,False
150,93.47956254937547,6.727610420657354,False,False
151,64.32816431371647,25.711143509520724,False,False
152,102.90865729470691,23.13996827967579,False,False
153,46.21073953204242,31.978163561855506,False,False
154,31.97559810010153,6.988420547697843,False,False
155,57.3452728828495,20.84446842974425,False,False
156,27.908392863464844,18.3755905057564,False,False
157,43.96709397914969,16.374778220627274,False,False
158,45.53568956723148,34.28716727279727,False,False
159,35.625176948554234,47.442896335767024,False,False
160,109.96176234458135,24.04552141500393,False,True
161,39.403344600562654,26.771739491500156,False,False
162,101.82725865283494,32.6293670280051,False,False
163,96.5270193536493,26.63611380328701,False,False
164,75.9501155121145,14.407780709123086,False,False
165,88.18717947723489,10.120229656285918,False,False
166,83.37577545821979,43.0359534162947,False,False
167,15.852340476185272,30.71898702709599,False,False
168,11.411489787592153,36.28578141357134,True,False
169,10.139186258822427,46.7969911350313,True,False
170,16.48895160453626,47.944012295454016,False,False
171,96.1061011302116,29.684100223317706,False,False
172,93.91489255554563,39.75574194915429,False,False
173,113.52324753807963,12.669167691959359,False,True
174,70.8091074429971,4.752459878220061,False,False
175,73.93988400289456,8.56456520463944,False,False
176,67.79407337669302,28.621525701692484,False,False
177,55.91821835774728,26.13158877565614,False,False
178,91.67080680079056,39.96223582560333,False,False
179,59.05838586905149,29.979672076130615,False,False
180,111.74834828281222,5.98667942505614,False,True
181,14.05242790801326,4.385450595538421,False,False
182,78.94359420486334,20.930415039518973,False,False
183,92.91856993702119,33.56157066542963,False,False
184,40.03653099938858,44.91832736807679,False,False
185,91.50385764847827,13.526747045508786,False,False
186,43.70304213264648,15.721999010213144,False,False
187,18.91339783499996,7.389168627109583,False,False
188,112.33529560508929,21.895201859937664,False,True
189,45.99837873328918,36.4842854338689,False,False
190,66.35916783034799,46.80699934192311,False,False
191,93.63617926912707,23.96847820622702,False,False
192,45.16313681769915,49.3315772462161,False,False
193,86.13122832043722,47.559733000192054,False,False
194,14.217429266044963,42.52668395953913,False,False
195,76.4488660789449,6.096083916755629,False,False
196,70.59095999630648,34.30481825527244,False,False
197,1.4763223066323405,22.71589809208733,True,False
198,99.04794134355853,14.767951267204493,False,False
199,55.02576981582613,22.11570635339466,False,False
200,0.0,0.0,True,False
201,0.0,5.555555555555555,True,False
202,0.0,11.11111111111111,True,False
203,0.0,16.666666666666664,True,False
204,0.0,22.22222222222222,True,False
205,0.0,27.77777777777778,True,False
206,0.0,33.33333333333333,True,False
207,0.0,38.888888888888886,True,False
208,0.0,44.44444444444444,True,False
209,0.0,50.0,True,False
210,120.0,0.0,False,True
211,120.0,5.555555555555555,False,True
212,120.0,11.11111111111111,False,True
213,120.0,16.666666666666664,False,True
214,120.0,22.22222222222222,False,True
215,120.0,27.77777777777778,False,True
216,120.0,33.33333333333333,False,True
217,120.0,38.888888888888886,False,True
218,120.0,44.44444444444444,False,True
219,120.0,50.0,False,True

e_id,n_from,n_to,thickness
0,0,10,1.1296262568912734
1,0,43,0.659684464417548
2,0,191,1.3501024498147283
3,1,9,1.4567761627590503
4,1,22,0.4582162359178992
5,1,50,0.5940024691886235
6,1,89,1.0524661886569746
7,1,120,0.8811767605215214
8,1,162,0.9933020688067796
9,2,49,0.7109042192162961
10,2,80,1.4215661550735232
11,2,169,1.3649486026224822
12,2,170,1.0267641745560927
13,3,52,1.569718780769461
14,3,58,1.2056317903679308
15,3,79,0.709129593855769
16,3,172,1.1589336483095303
17,3,178,0.6814359335023296
18,4,18,1.4210273849345627
19,4,61,0.9802277225183913
20,4,104,0.9287228228805411
21,4,115,0.7615710427998897
22,5,84,1.6307116839821107
23,5,88,0.9400597961389553
24,5,184,0.8425425371214387
25,5,192,0.8686166240218475
26,6,27,1.2372902105007695
27,6,122,1.1574017541429151
28,6,125,1.1795028600229882
29,6,166,1.1880679320942564
30,7,23,2.3552786433151587
31,7,53,0.8499599854442305
32,7,55,0.8147311547537593
33,7,126,0.722159614867182
34,8,67,1.279400704944858
35,8,144,1.5708060842961002
36,8,174,0.9554441356883321
37,9,26,0.714578378394654
38,9,120,0.7190729354529642
39,9,162,1.2972376448736287
40,9,163,1.3462213507490561
41,9,171,1.242669275234068
42,10,21,0.7662828795858495
43,10,43,1.0973130713481603
44,10,94,1.047780716114517
45,10,185,1.0914154575221076
46,10,198,1.4170418736357178
47,11,117,1.0935597705667337
48,11,148,1.312016708041787
49,11,218,1.027400296656169
50,11,219,1.122600377137569
51,12,41,1.2872591786289276
52,12,94,0.5582980452407832
53,12,150,0.8799690993134711
54,12,165,0.8284912017067927
55,12,185,0.7744895286974778
56,12,198,0.8957831633448461
57,13,17,1.8184355154036862
58,13,55,0.7072773163070161
59,13,74,1.473015031093225
60,13,101,0.5101002986161646
61,13,144,0.8746302861810494
62,14,19,1.0672670541360378
63,14,45,1.2642624801886064
64,14,76,1.3290848622645306
65,14,103,1.3734679532218972
66,14,106,0.8698016960413946
67,14,167,0.8311535556131491
68,15,100,1.4094370262588214
69,15,178,0.9263327849025673
70,15,193,0.600330747786754
71,16,73,0.6355179866529452
72,16,110,0.6922688312078112
73,16,124,1.220016395539304
74,16,138,1.058624362886426
75,16,157,1.3181037379929958
76,16,186,0.842904967598659
77,17,55,1.0654698509044611
78,17,72,1.2843286848398372
79,17,101,0.8836107725175498
80,17,126,1.2004663364637171
81,18,44,0.7673821387753532
82,18,76,0.8648306784862453
83,18,104,0.8583913560124485
84,18,115,0.6198139923864441
85,19,78,1.2150545735844822
86,19,106,0.8288128227920559
87,19,121,1.005010156561257
88,19,127,1.2120324528437474
89,20,88,1.1955573405387383
90,20,118,1.3049360602393143
91,20,189,0.9613716676888555
92,21,24,0.8442392737864496
93,21,43,0.9686157540685414
94,21,94,0.5091901413294596
95,21,137,0.5605454289650625
96,21,164,0.5891468267765524
97,21,165,0.6710586553242999
98,22,83,1.173404896819339
99,22,89,0.6961489575041945
100,22,120,0.8596198506264633
101,22,139,1.681508520041241
102,22,147,0.8671827080935608
103,23,46,1.3431347228797237
104,23,53,0.6883574187109246
105,23,124,0.9211107288887326
106,23,157,0.6838553762380751
107,23,186,0.8731802868122787
108,24,114,1.3995115109482559
109,24,165,0.5011107375553131
110,24,195,1.1897812389611293
111,25,81,1.099762492885877
112,25,87,0.7884707395447339
113,25,187,0.5607819433754746
114,26,52,1.029272048230289
115,26,120,0.8091288664057211
116,26,149,1.0975390920819228
117,26,171,1.0087791710581966
118,26,183,1.8978308128756076
119,27,79,0.9086982019494795
120,27,107,0.6640492257760109
121,27,166,1.0743440120634962
122,28,59,1.0919866736037802
123,28,177,1.7223248413195607
124,28,179,1.3966052888448788
125,28,199,1.1534395870520278
126,29,87,1.795567551219458
127,29,97,0.6215709459758698
128,29,108,0.774218912186284
129,29,181,0.6902990451159167
130,29,187,0.8556242827102835
131,30,32,0.5765608125716194
132,30,40,1.2892496451685775
133,30,43,0.9149470549352537
134,30,105,0.5552579392469889
135,30,137,0.6661558462199384
136,30,182,1.133608082127211
137,31,39,1.398290790956685
138,31,60,2.2226326166883004
139,31,98,3.2076705437653743
140,31,122,1.1802942517848192
141,31,196,0.6731310467485724
142,32,60,0.42621195380972976
143,32,105,1.113028395935139
144,32,123,0.7223998835167882
145,32,176,0.8469251964820649
146,32,182,0.7828307833043048
147,32,196,0.9452400575767912
148,33,66,1.5317212335324712
149,33,82,1.0648345414789968
150,33,91,0.9385173512798781
151,34,61,0.6608281213686024
152,34,62,0.5117734778676036
153,34,143,0.823227109108057
154,34,197,0.9787167341739463
155,34,203,2.028247187100957
156,34,204,1.0534914185684956
157,35,44,1.4815603225416714
158,35,99,0.818961471635557
159,35,115,0.6225212550504641
160,35,121,0.6797387778120856
161,35,156,0.7481959082952739
162,36,41,2.3428962857651707
163,36,128,0.7199635655251286
164,36,132,1.398493633811263
165,36,198,0.6968599149790288
166,37,61,1.4515460142477057
167,37,102,1.1664680079665461
168,37,135,0.9392673156699454
169,37,140,0.9838271967071365
170,37,143,0.7695763747653892
171,37,203,1.1953378685298404
172,38,47,0.8336068487579621
173,38,78,0.6124779694182286
174,38,127,0.5997903930439783
175,39,98,1.0714738891032514
176,39,190,1.8806858094165193
177,40,137,1.0660888224852596
178,40,164,0.9536530714405196
179,40,182,1.1211225451705562
180,41,128,1.6860705388313295
181,41,150,1.0917184348654445
182,41,198,0.8484272883409127
183,42,119,1.5566179453366618
184,42,135,1.1870871999344985
185,42,140,1.8483667231558727
186,42,200,1.0760466059578249
187,42,201,0.6127565220756819
188,43,105,0.5785306917722386
189,43,137,1.9355106101631778
190,43,191,1.9926517478656682
191,44,76,0.9307098677780573
192,44,115,0.8578938299614823
193,44,121,1.7942331512979937
194,45,103,0.6422239060248329
195,45,106,0.6991494126533835
196,45,130,1.2934728306175107
197,46,53,0.8539846589242641
198,46,72,0.9979533505609789
199,46,124,0.9367141062061484
200,46,155,1.1445709143972262
201,46,199,1.7559196636305947
202,47,56,1.0368984137294066
203,47,78,1.2937895107957789
204,47,161,0.4404013360528445
205,48,63,0.9807012904174962
206,48,93,0.7137003317906191
207,48,131,0.6141443847463304
208,49,80,0.7038000755340383
209,49,170,0.8748967703909961
210,50,71,1.4424759069059574
211,50,89,0.5882771567638587
212,50,116,1.0123279676187398
213,50,117,0.8239315908489777
214,50,162,0.8771570399132433
215,51,84,1.49347128243341
216,51,86,1.240167157294681
217,51,112,1.7073786531652289
218,51,159,0.9400687466107982
219,52,58,0.757011340608386
220,52,120,0.9143484656390516
221,52,172,1.101858959393482
222,52,183,1.0731833696200561
223,53,72,0.6480708650958731
224,53,126,1.0368589603817804
225,54,80,1.0955881387138064
226,54,168,2.7373481273597187
227,54,169,2.1185626098627868
228,54,194,0.7108475132213756
229,55,126,0.8914077319034326
230,56,78,0.5568959834577233
231,56,85,0.7895573511269347
232,56,138,1.1345566994138574
233,56,161,1.619862790370792
234,57,65,0.7470422505824604
235,57,106,0.7697737980746476
236,57,130,0.4236212031336915
237,58,79,0.9370052739434717
238,58,92,0.6537921674890512
239,58,107,0.8091461112933611
240,58,183,0.7041637775837106
241,59,118,0.9629969622049095
242,59,153,0.4950525519254466
243,59,158,0.5560939088655382
244,59,179,2.3436249269500102
245,59,189,0.597519097998658
246,60,176,0.6448650354913578
247,60,196,2.084992819434496
248,61,62,3.196405405685905
249,61,64,0.6258612038654399
250,61,104,0.8630353881989027
251,61,115,1.146394982039778
252,61,143,1.9966665354916384
253,62,113,0.6738533108998087
254,62,129,0.9065481458655282
255,62,136,1.36470055429044
256,62,197,1.1899442172767023
257,63,93,0.8603100525461936
258,63,131,0.9478782760082226
259,64,76,0.5769738562180311
260,64,77,0.9091278936745375
261,64,104,0.8989256094857399
262,64,129,1.0973168314337047
263,64,167,0.8008105413629588
264,65,130,1.2075764401561089
265,65,170,1.4994319361223387
266,66,82,1.0641450758070052
267,66,123,1.1510822230332556
268,66,142,1.0214897888873893
269,66,164,1.0000337578063476
270,67,114,0.7492944763266732
271,67,174,1.1349603366833578
272,68,71,0.9618328083011987
273,68,116,2.3100457362317828
274,68,160,1.8763754446857175
275,68,188,1.166885952000294
276,68,214,0.7369590997832084
277,68,215,0.6408469687949594
278,69,128,1.6103590736406956
279,69,145,1.1108213426811873
280,69,150,1.2117400220229928
281,69,165,0.4976618768079902
282,70,151,1.4491474132315636
283,70,155,1.199336077921473
284,70,177,0.6413549226818882
285,70,179,0.8281094701746989
286,70,199,1.1112515267436796
287,71,116,1.021208489227286
288,71,160,0.8897022041544014
289,72,91,0.95944977754195
290,72,101,0.9041220186797957
291,72,126,1.0629254921378175
292,72,155,1.8014588145620332
293,73,124,0.3582001479305435
294,73,138,0.9096093059304692
295,73,153,1.0731572112739776
296,73,161,1.1256915927366882
297,74,93,0.8617708899837616
298,75,83,0.49525192177779326
299,75,100,1.1401937378909115
300,75,147,1.9955906778975228
301,75,172,0.5414283375285138
302,76,104,1.412740175702084
303,76,167,0.8768581105647706
304,77,103,0.9757686707546974
305,77,129,0.656285478355523
306,77,167,0.8747803357992938
307,77,168,1.6820576537731615
308,78,85,1.2624598716052289
309,78,121,1.9995549727277289
310,78,127,1.6015385414004464
311,79,107,1.1920025066936133
312,79,166,2.0088728838120518
313,79,178,1.191957917006654
314,80,169,1.3926317059532218
315,80,170,0.8881377879525015
316,80,194,1.026975758359095
317,81,154,0.7565629558514746
318,82,91,1.4856220505999644
319,82,142,0.6241769049645371
320,82,151,1.3674396694914177
321,83,120,0.9265748737261831
322,83,147,1.597594143636427
323,83,172,1.3503280939692257
324,84,159,2.0714699231225766
325,84,184,1.3395180384351584
326,84,192,0.5332227086271231
327,85,110,0.973574168933066
328,85,121,0.6257509208746063
329,85,138,0.8127660786716885
330,86,112,1.8303210219708075
331,87,134,1.2904790736572462
332,87,181,0.756107156510096
333,87,187,0.6666521078469749
334,88,192,1.0131991874191146
335,89,117,0.6146980792601899
336,89,139,0.7645589778341034
337,90,117,1.13292613825673
338,90,139,1.587443426727592
339,90,147,1.275712171929775
340,91,101,0.39990998150464785
341,91,155,1.1294679618324321
342,92,107,1.0292325519160836
343,92,149,1.1800491783171372
344,92,183,1.90881737072971
345,94,165,0.43810559607997407
346,94,185,0.7894321652926767
347,95,109,1.2666334184369752
348,95,132,0.5311888029735753
349,95,173,1.8046733740790462
350,95,180,1.1587509353229088
351,96,103,1.4030291731868052
352,96,130,0.7958238078117943
353,96,168,1.3847304170806969
354,96,194,1.533248400624306
355,97,99,1.09762769286911
356,97,108,1.0982965153932203
357,97,187,1.1142007098660849
358,98,111,0.7079809404665548
359,98,122,0.9426959543964452
360,98,190,0.9408147601922916
361,99,115,1.165741710422147
362,99,141,1.4917198242077159
363,99,156,0.6548072032939165
364,100,147,0.9512259885446416
365,100,172,1.808652728221591
366,100,178,0.7427206419859357
367,101,144,0.7197149796694441
368,102,119,1.0842868358500248
369,102,140,1.4017957260725704
370,102,202,1.004580882533857
371,102,203,1.7016259517604706
372,103,130,1.4087708590293215
373,103,167,1.4003581519926571
374,103,168,1.2481302113592323
375,105,107,2.5372003282143165
376,106,127,0.9212123768557855
377,106,130,0.44869634273909637
378,108,181,1.8997109530140652
379,109,152,0.8327017264866909
380,109,160,1.0440967710456455
381,109,173,1.6884657459180308
382,109,188,0.5268160637937104
383,110,138,0.6061311569969943
384,111,122,0.5270229542975243
385,111,125,0.7278542069569884
386,111,166,1.192264741321221
387,111,193,1.2332773488471007
388,112,159,1.116847150845564
389,112,184,0.5682997028485754
390,113,136,0.3969117264011744
391,113,197,1.0219795013124604
392,113,205,0.828026257241519
393,113,206,1.2017205345264548
394,114,174,1.3241641768753467
395,114,175,1.056854002377543
396,114,195,1.3553412046067221
397,116,215,1.0960190279529158
398,116,216,1.2361798797695112
399,117,139,0.7543722706629015
400,117,148,0.9306755436267476
401,119,140,1.0818910029044215
402,119,201,1.3884824528064021
403,119,202,0.8542798301593508
404,120,172,1.2317881600224507
405,121,156,0.8991229266457342
406,122,125,0.9540713051995424
407,123,142,1.3934847396835743
408,123,164,0.4505779673532605
409,123,182,0.59536004950652
410,124,157,0.5527363473914433
411,125,166,0.3931962421150443
412,128,145,0.7623833421842309
413,128,150,1.3495531800050868
414,129,136,0.8922993339188228
415,129,168,1.0823299005282732
416,130,170,1.5460248112095993
417,130,194,1.7007587123931873
418,131,133,0.9727237295163241
419,131,154,1.7184699927086193
420,132,146,1.0375380668336738
421,132,180,0.7153672086943478
422,133,141,0.7883917713734448
423,133,154,0.5531010270830397
424,134,181,0.7009956891815691
425,135,140,0.8665749508094178
426,135,181,1.3791039928495865
427,136,168,1.9903448844049745
428,136,206,0.5752948389850306
429,137,164,1.170148878509672
430,138,161,0.6595367557253868
431,139,147,1.2091030882717078
432,141,154,0.9489163209616245
433,141,156,0.4807719054758125
434,142,151,1.4496451417119147
435,142,176,0.7850559537139024
436,143,203,0.8077036194608017
437,144,174,0.6518759704543516
438,146,180,0.7697316659298992
439,148,216,1.186676065201355
440,148,217,0.9270963917288507
441,148,218,1.140497762535863
442,149,171,1.1557722572841427
443,149,183,1.6959866437838693
444,149,191,0.8718704258302387
445,150,165,0.5539155023296635
446,151,155,1.5324824955793337
447,151,176,0.8758194918254678
448,151,179,1.561796838271093
449,152,160,1.1657338994328108
450,152,163,0.9488970089970327
451,153,158,1.149710713921373
452,153,161,2.1823559931846725
453,155,199,2.295136253854665
454,157,186,1.0281411407448764
455,158,189,1.0661736778943534
456,159,184,1.5380202892807977
457,160,188,0.7130067346454292
458,163,171,1.1425106313102467
459,163,191,0.9897081877209682
460,164,175,1.1337869179225368
461,164,182,0.7165211437498846
462,164,195,0.5294974142550618
463,166,178,0.4364011567350269
464,166,193,0.639573554894545
465,168,194,0.832376751797973
466,170,194,0.8893391371017867
467,171,191,2.170358725047527
468,172,178,1.556434063485814
469,173,180,0.6805619353642104
470,173,212,1.1492199190923342
471,173,213,0.8497345311777467
472,174,175,0.8924850330007299
473,175,195,1.0769470792347093
474,176,179,1.281035130466297
475,177,179,0.8731015616383321
476,177,199,1.5304175598335712
477,180,211,0.6333226377148576
478,185,198,1.0025388423606498
479,188,214,2.826585625889182
480,197,204,1.0933341678992214
481,197,205,1.7740867839941794
482,200,201,1.0372863988182575
483,201,202,1.2615117938601885
484,202,203,0.9775427268385897
485,203,204,0.9341081712040703
486,204,205,0.7321330943323708
487,205,206,1.1878210087846712
488,206,207,0.7113328070281247
489,207,208,1.3050405257739184
490,208,209,1.5435960655184013
491,210,211,1.1579052606513167
492,211,212,0.891812390190301
493,212,213,1.1991179342577003
494,213,214,0.8838488437319941
495,214,215,1.4538552921440886
496,215,216,0.48067571103310125
497,216,217,0.8743776111630184
498,217,218,0.4509833770912169
499,218,219,0.5498969774155865

meta_key,meta_value
coord_to_m,1e-06
thickness_to_m,1e-06
generator,tools/generate_network.py
format,stacked_v2
