n_id,n_x,n_y,is_left_boundary,is_right_boundary
144,34,85,1.7755673748949687
145,34,135,0.43094207334608
146,34,159,0.46620596711039036
147,34,176,0.6211962257290468
148,34,188,1.0730397530459386
149,35,64,0.9782955419678586
150,35,173,0.5064811362935172
151,35,185,0.8129240204178735
152,35,186,1.4839529748386977
153,35,198,0.6328651272673809
154,36,90,1.4462313728452356
155,36,132,0.6381310287171444
156,37,101,0.7629111644114589
157,37,117,1.2363509103342964
158,37,151,0.96903469165084
159,37,168,0.43782635521528135
160,37,174,1.464302176362373
161,37,179,1.1658349512626234
162,38,51,1.7187774045899804
163,38,83,0.606434669038623
164,38,103,1.6723993882193966
165,38,107,1.0157507588067145
166,38,161,2.4481379936611765
167,39,90,0.6449792725578193
168,40,57,0.7344713010534507
169,40,192,0.908659295001515
170,41,60,0.6407098730579285
171,41,118,1.3516585227993627
172,41,133,1.2056705034564261
173,41,204,0.41884580926032083
174,42,145,0.8277007599367467
175,42,152,1.2563195700790235
176,42,155,1.1378068099704786
177,42,199,0.6721349832959307
178,43,81,1.0435371854555404
179,43,95,1.0111001492643847
180,43,156,0.8340035795801031
181,43,177,1.0355812529938833
182,43,183,0.6786952540484634
183,44,51,1.4278064787063478
184,44,103,0.7901509724841052
185,44,107,1.58482658522632
186,45,48,0.34476200536112983
187,45,142,0.8738378415870713
188,45,218,0.9994002818138983
189,45,219,1.06803135618352
190,46,57,0.6954671021239629
191,46,105,1.3451916113125544
192,46,120,0.9203825059015575
193,47,121,0.8757208875976598
194,47,136,1.4061805849891709
195,48,63,1.368698068035923
196,48,142,1.0789561893812791
197,48,154,0.869427135439557
198,48,169,0.9131437681598479
199,49,83,1.3013652950953165
200,49,106,1.0940283926028938
201,49,113,0.6537620790514778
202,49,155,1.1489632719795524
203,49,186,0.5365983893898875
204,50,80,0.9415124357031153
205,50,149,0.974224284013152
206,50,183,1.052367024372718
207,51,107,0.8437727771508468
208,51,194,0.7448786429292267
209,52,78,2.0495201163708274
210,52,182,0.5956132947805851
211,52,185,0.9056147637379215
212,53,65,1.3523257606745893
213,53,127,0.7438050897640597
214,53,139,0.8830477749730338
215,54,119,1.4371318507588973
216,54,166,1.1198599643586635
217,54,214,0.8050693770310104
218,54,215,0.7272116300860568
219,55,69,0.846605353078447
220,55,129,2.583936277934977
221,55,171,0.7459800971828389
222,55,172,0.895217626082568
223,55,196,1.664862179992825
224,56,63,0.6596470384533388
225,56,141,0.8241495677642452
226,56,142,0.8890923111053999
227,56,154,1.091844392259691
228,57,105,0.7837378168830116
229,57,192,2.1523506322077592
230,57,193,1.1021514902271554
231,58,102,1.2971303514807637
232,58,191,0.9653853877559896
233,58,197,2.0294485153094497
234,59,61,0.5841353621257245
235,59,66,0.5309805562531547
236,59,158,0.9314104393229895
237,59,170,0.7089755371976231
238,60,133,0.9799686280005561
239,60,203,0.9366159899398404
240,60,204,0.9855474658485107
241,61,66,0.6468734286438861
242,61,70,0.8548966068859153
243,61,82,1.0907878713981525
244,61,99,0.6097459989791013
245,61,137,0.9226442420605334
246,62,77,1.1291448582803774
247,63,142,2.0057276359337664
248,63,154,1.3913419277700707
249,64,173,0.8743167139332025
250,64,186,0.8154250698259534
251,64,194,1.131746494580948
252,65,84,1.187266639032868
253,65,127,1.6371434875974795
254,65,139,0.46824482020176916
255,65,140,1.4207315450486702
256,66,91,1.0851473924814516
257,66,99,0.9057545433915417
258,66,117,0.6115420493310716
259,67,108,0.803677055290242
260,67,130,0.9584264718518014
261,67,212,1.3410479492887957
262,67,213,1.418780775369846
263,68,171,0.6671062418079349
264,68,172,1.5747970266377667
265,68,184,0.7822475530102078
266,68,189,1.1850120215109132
267,69,129,0.40204335557778464
268,69,150,0.8467535028387063
269,69,171,0.6476231634638488
270,70,99,0.800600982670858
271,70,137,0.9012674895963841
272,70,174,1.1649858504797437
273,71,144,0.8711176265051345
274,71,169,0.5616805708702691
275,71,199,0.7761394616138612
276,72,108,0.47457595763484867
277,72,210,0.5013841432086242
278,72,211,2.1771616737132264
279,73,114,0.8604885706349703
280,73,165,1.3672405139682164
281,73,178,1.2116866045503816
282,74,126,1.3666416548433282
283,74,193,0.44299021503214836
284,75,81,1.2741116898606937
285,75,134,1.869405415679743
286,75,147,1.6884608410017767
287,75,159,1.0271140107384178
288,76,88,1.4959480778835919
289,76,97,0.7140338685722375
290,76,128,1.815111324574597
291,76,190,0.7135400254181173
292,78,162,0.46499055864114375
293,78,185,0.9098267930528808
294,79,175,0.6185890846636547
295,80,149,1.217178746423583
296,81,85,1.003549236955984
297,81,159,0.8208028699244988
298,81,183,1.0207768768164276
299,82,137,0.6773711950127892
300,82,190,2.2008807499855667
301,83,96,0.9578207505880917
302,83,155,1.5301830602255815
303,83,161,1.1465934746161166
304,84,127,0.4720123186660505
305,84,128,1.1233608795974896
306,84,140,0.9390571628725439
307,85,135,1.2416412482135915
308,85,159,0.7341837581166514
309,85,183,0.8605358386560239
310,86,123,1.0275049589021095
311,86,178,1.1130060930952494
312,87,102,0.864743021440457
313,87,113,1.1438990677183336
314,87,125,0.8931522651666822
315,87,152,0.5012545717002628
316,87,153,1.4126865435888094
317,87,155,2.0125385448623
318,88,97,1.2159316740835031
319,88,190,0.7496373403996969
320,89,93,0.9931829754722565
321,89,100,1.3734705424593256
322,89,112,1.166250113111308
323,89,157,1.167447177772665
324,90,133,1.421098717550113
325,91,94,1.7514922397416266
326,91,117,0.5143334157072965
327,92,172,0.784981921933247
328,92,196,0.9291791334773903
329,93,112,2.0162330854145516
330,93,141,1.9453354524509814
331,93,154,1.7254503063155007
332,93,157,0.7757267435762353
333,94,117,1.192497897490961
334,94,120,0.8280192860168073
335,94,124,1.0196873657935697
336,94,168,0.6192681453902003
337,95,156,1.9115523355014665
338,95,177,0.887761185077818
339,96,110,0.6006862397418521
340,96,161,1.432523321730528
341,97,128,1.6114673457013469
342,98,163,0.5186123312023009
343,98,205,1.7788194548396945
344,98,206,0.8216328877025006
345,99,174,0.5211073110894338
346,100,122,1.1602272918672176
347,100,157,0.6082141151290398
348,100,160,1.4985780693641708
349,101,134,0.9055985353678184
350,101,151,1.022581244903073
351,101,168,0.6386492685528803
352,102,106,0.6723557233788701
353,102,113,1.5395442969604933
354,102,125,1.558485413840427
355,102,197,0.7217229528825958
356,103,107,1.5618301812140345
357,103,161,1.0887742615077969
358,104,164,0.8741519115957216
359,104,181,1.076221933770574
360,104,200,2.3992576395398997
361,104,201,1.8698454626567844
362,105,146,0.7321506191755831
363,106,113,0.7044321938743429
364,106,186,1.0088043824510027
365,106,197,1.0348175727335969
366,109,175,0.9769635545145783
367,111,129,1.7014636192408708
368,112,122,1.4167709445231849
369,112,144,0.9383404728992805
370,112,153,0.7195715787061585
371,112,167,1.459666374093494
372,114,165,1.3611543062300144
373,114,178,0.8066248336445312
374,114,207,0.741375633904018
375,115,164,1.4631929756633122
376,115,181,0.600342942830937
377,115,201,1.2565925107961413
378,115,202,1.2015342864880996
379,116,131,1.3985736188511226
380,116,151,0.6223045966545814
381,116,174,0.9855473448727813
382,116,179,1.5773088942684368
383,116,180,1.3753775382970552
384,117,168,1.6694599359855615
385,118,204,0.8949119733403984
386,118,205,1.1173203273316403
387,119,130,1.6643765868122529
388,119,166,0.6317337097034493
389,120,124,0.7388710682365
390,121,136,0.9677329943109909
391,121,187,0.6638850509469888
392,121,195,1.0922910920024884
393,122,153,0.7151424535676839
394,123,178,1.0321856679564414
395,123,209,0.5808511025928244
396,124,156,0.6427086087159252
397,124,168,0.7093956184464002
398,125,153,1.0106282988364965
399,126,193,0.9452276762068927
400,129,196,0.4912327230066451
401,130,213,1.2312085301797515
402,130,214,0.8699997402038344
403,131,139,0.9678649019466418
404,131,140,1.1037887716383505
405,131,180,1.4291342711735187
406,133,203,0.5867895750159643
407,134,147,1.886848920847844
408,134,151,1.2402265288907277
409,136,143,0.8734871021980055
410,136,187,0.6461076589639267
411,136,198,1.0922222387946792
412,137,190,1.3394879313943664
413,138,150,0.8644550633365939
414,138,182,0.52894158787983
415,138,184,0.4950323925338183
416,139,140,2.150185765333927
417,140,180,0.8656756308303893
418,141,154,1.0651245135029497
419,141,157,0.9965701007056378
420,143,173,2.028798255387318
421,143,187,1.0467933530527997
422,143,195,0.3217710237639475
423,144,145,0.6744567848261533
424,144,167,0.9101368743256337
425,144,199,0.47130333223359344
426,145,167,1.0790005811592058
427,145,199,1.528447703272306
428,146,170,0.6683405543932648
429,147,151,1.2559043704104562
430,148,160,1.3443437161444844
431,150,171,1.6221441586914171
432,150,184,0.9204041542880004
433,151,179,0.7857094281647939
434,152,155,0.5925788479519679
435,152,167,1.6459770918080767
436,154,169,0.4911879487320815
437,158,162,0.9790316038312862
438,158,170,3.725324280853282
439,159,176,1.7777409364410899
440,159,188,1.1456013312285966
441,163,165,1.740974245650536
442,164,181,0.778045734175538
443,164,201,1.3453110266272235
444,166,199,0.6758678874513165
445,166,215,0.9456972238158775
446,169,199,1.8113142153284172
447,171,172,2.715684594239851
448,171,184,0.8516029690156263
449,172,196,1.2433862285118757
450,173,194,1.2720305220403585
451,174,179,0.5911102525532769
452,176,188,0.751307676080299
453,177,183,0.7405961285817647
454,182,191,1.6307733132776112
455,182,197,1.6882359593827339
456,184,189,2.26961172911767
457,185,198,1.8621790621793015
458,186,194,0.7089418093776981
459,186,197,0.6562914481626666
460,187,195,2.026964322157406
461,189,191,1.6297012275342744
462,191,197,1.332162274850122
463,192,193,1.289801522056918
464,200,201,0.4695636968981184
465,201,202,0.8970072040495046
466,202,203,0.5571454651683104
467,203,204,0.6898304596842472
468,204,205,0.5702203016057443
469,205,206,0.9462603265519656
470,206,207,1.6519918794010768
471,207,208,0.9642817236895299
472,208,209,0.9150329644486342
473,210,211,1.5453301955860952
474,211,212,0.7799513478038219
475,212,213,0.5994986050652497
476,213,214,0.5924242722076327
477,214,215,0.9512643285495753
478,215,216,1.0619785940499011
479,216,217,0.9694761513358954
480,217,218,1.3735801045288047
481,218,219,1.536866797790179

meta_key,meta_value
coord_to_m,1e-06
thickness_to_m,1e-06
generator,tools/generate_network.py
format,stacked_v2
